guest_id;measurement_id;gm_type;eco_digit_score;ced;gwp;adp;water;weee;tox;average_cpu_usage;average_ram_usage;average_storage_usage;average_network_usage
0;1;debian;6933.1578496268185;0.06004206506363676;0.003076651842998736;1.5784368119152744e-07;0.0016942428352110658;5.349819786450475e-06;6.241456417525554e-07;115.44204583333332;13.19483125819135;0.0005703808;0.004971505326489614
1;1;debian;6850.427613681454;0.05932563959673737;0.003037569788442481;1.5619874527002506e-07;0.0016741112477476248;5.2530719477143585e-06;6.128583939000083e-07;99.61169166666667;11.807353101791174;0.00039397546666666665;0.002790402039687441
