timestamp;cpu_usage;network;ram_usage;storage_usage
2025-08-25T15:35:52.882;49.541404;{'172.16.182.3': 0, '0.0.0.0': 1696, '172.16.182.1': 10363};11.804196019003932;0.0005211136
2025-08-25T15:35:58.521;49.617458;{'172.16.182.3': 0, '0.0.0.0': 1696, '172.16.182.1': 10363};11.804196019003932;0.0005211136
2025-08-25T15:36:04.119;49.689473;{'172.16.182.3': 0, '0.0.0.0': 1696, '172.16.182.1': 10363};11.804196019003932;0.0005211136
2025-08-25T15:36:09.762;49.762084;{'172.16.182.3': 0, '0.0.0.0': 1696, '172.16.182.1': 10363};11.804196019003932;0.0005211136
2025-08-25T15:36:15.357;49.835287;{'172.16.182.3': 0, '0.0.0.0': 1696, '172.16.182.1': 10363};11.804196019003932;0.0005211136
2025-08-25T15:36:20.992;49.906223;{'172.16.182.3': 0, '0.0.0.0': 1696, '172.16.182.1': 10363};11.804196019003932;0.0005211136
2025-08-25T15:36:26.511;49.975734;{'172.16.182.3': 0, '0.0.0.0': 1696, '172.16.182.1': 10363};11.804196019003932;0.0005211136
2025-08-25T15:36:32.782;52.938825;{'172.16.182.3': 0, '0.0.0.0': 10487, '172.16.182.1': 17818};11.941810697903014;0.0005735424
2025-08-25T15:36:39.937;59.096379;{'172.16.182.3': 0, '0.0.0.0': 11205, '172.16.182.1': 19899};14.50406495740498;0.0005997568
2025-08-25T15:36:47.204;69.87312;{'172.16.182.3': 0, '0.0.0.0': 196243, '172.16.182.1': 19963};16.32582118283093;0.0028017664
2025-08-25T15:36:53.852;79.992523;{'172.16.182.3': 0, '0.0.0.0': 355781, '172.16.182.1': 20088};18.01979234927916;0.0031654912
2025-08-25T15:36:59.879;88.25651;{'172.16.182.3': 0, '0.0.0.0': 781245, '172.16.182.1': 20088};18.031260239187418;0.0031917055999999997
2025-08-25T15:37:05.744;96.066671;{'172.16.182.3': 0, '0.0.0.0': 1179569, '172.16.182.1': 20088};17.813370330930535;0.0031917055999999997
2025-08-25T15:37:11.446;107.154616;{'172.16.182.3': 0, '0.0.0.0': 1304705, '172.16.182.1': 20088};18.766843463302752;0.00321792
2025-08-25T15:37:17.286;119.270056;{'172.16.182.3': 0, '0.0.0.0': 1304705, '172.16.182.1': 20088};19.140369020314548;0.0037716992000000004
2025-08-25T15:37:23.249;130.285123;{'172.16.182.3': 0, '0.0.0.0': 1304705, '172.16.182.1': 20088};19.428704538007864;0.0102417408
2025-08-25T15:37:29.241;138.936075;{'172.16.182.3': 0, '0.0.0.0': 1304705, '172.16.182.1': 20088};19.431981077981654;0.0104793088
2025-08-25T15:37:35.495;148.079967;{'172.16.182.3': 0, '0.0.0.0': 1304705, '172.16.182.1': 20088};19.57123402686763;0.0105841664
2025-08-25T15:37:41.660;157.645953;{'172.16.182.3': 0, '0.0.0.0': 1304705, '172.16.182.1': 20088};20.070906372870247;0.0107611136
2025-08-25T15:37:47.438;167.076677;{'172.16.182.3': 0, '0.0.0.0': 1304705, '172.16.182.1': 20088};20.329753030799473;0.0110756864
2025-08-25T15:38:07.793;199.242189;{'172.16.182.3': 0, '0.0.0.0': 1304705, '172.16.182.1': 20924};25.23800991153342;0.012319232
