guest_id;measurement_id;gm_type;eco_digit_score;ced;gwp;adp;water;weee;tox;average_cpu_usage;average_ram_usage;average_storage_usage;average_network_usage
0;2;debian;55066.955900811045;0.47688353816998164;0.02472665840362427;1.224470117392207e-06;0.01344619463638487;4.6521410014203305e-05;5.427497834990385e-06;168.09617359050446;36.81621911145326;0.027058349483495146;0.1406166354499854
1;2;debian;27765.733372229595;0.24045423900976948;0.012376940025936754;6.265272509534339e-07;0.0067830634835358335;2.2197587796270764e-05;2.589718576231588e-06;59.12231127596439;14.00202798870283;0.002494595562459547;0.03144847508657839
